Code_dot,Code_iata,City_name,Airport_name
10377.0,ASK,"Yamoussoukro, Cote d'Ivoire",Yamoussoukro Airport
10378.0,ASL,"Marshall, TX",Harrison County
10379.0,ASM,"Asmara, Eritrea",Asmara International
10380.0,ASN,"Talladega, AL",Talladega Municipal
10381.0,ASO,"Asosa, Ethiopia",Asosa Hidase
10382.0,ASP,"Alice Springs, Australia",Alice Springs Airport
10383.0,ASQ,"Austin, NV",Austin Airport
10384.0,ASR,"Kayseri, Turkey",Kayseri Airport
10385.0,AST,"Astoria/Seaside, OR",Astoria Regional
10386.0,ASU,"Asuncion, Paraguay",Silvio Pettirossi International
10387.0,ASW,"Aswan, Egypt",Aswan International
10388.0,ASX,"Ashland, WI",John F Kennedy Memorial
10389.0,ASY,"Ashley, ND",Ashley Municipal
10390.0,ATA,"Anta, Peru",Anta Huaraz
10391.0,ATB,"Atbara, Sudan",Atbara Airport
10392.0,ATC,"Arthur's Town, The Bahamas",Arthur's Town Airport
10393.0,ATE,"Antlers, OK",Antlers Municipal
10394.0,ATH,"Athens, Greece",Eleftherios Venizelos International
10395.0,ATI,"Artigas, Uruguay",Artigas International
10396.0,ATK,"Atqasuk, AK",Atqasuk Edward Burnell Sr. Memorial
10397.0,ATL,"Atlanta, GA",Hartsfield-Jackson Atlanta International
10398.0,ATM,"Altamira, Brazil",Altamira Airport
10399.0,ATN,"Namatanai, Papua New Guinea",Namatanai Airport
10400.0,ATO,"Athens, OH",Ohio University
10401.0,ATP,"Aitape, Papua New Guinea",Aitape Airport
10402.0,ATQ,"Amritsar, India",Amritsar International
10403.0,ATR,"Atar, Mauritania",Atar Airport
10404.0,ATS,"Artesia, NM",Artesia Municipal
10405.0,ATT,"Atmautluak, AK",Atmautluak Airport
10406.0,ATU,"Attu, AK",Casco Cove CGS
10407.0,ATV,"Ati, Chad",Ati Airport
10408.0,ATW,"Appleton, WI",Appleton International
10409.0,ATY,"Watertown, SD",Watertown Regional
10410.0,ATZ,"Assiut, Egypt",Assiut Airport
16465.0,AU1,"Weipa, Australia",Scherger
10411.0,AUA,"Aruba, Aruba",Reina Beatrix International
10412.0,AUC,"Arauca, Colombia",Santiago Perez
10413.0,AUD,"Augustus Downs, Australia",Augustus Downs Airport
10414.0,AUG,"Augusta/Waterville, ME",Augusta State
10415.0,AUH,"Abu Dhabi, United Arab Emirates",Abu Dhabi International
16386.0,AUI,"Aua Island, Papua New Guinea",Aua Island Airport
10416.0,AUK,"Alakanuk, AK",Alakanuk Airport
10417.0,AUM,"Austin/Albert Lea, MN",Austin Municipal
10418.0,AUN,"Auburn, CA",Auburn Municipal
10419.0,AUO,"Auburn, AL",Auburn University Regional
10420.0,AUP,"Aguan, Papua New Guinea",Aguan Papua N.G.
10421.0,AUQ,"Atuona, French Polynesia",Hiva Oa/Atuona
10422.0,AUR,"Aurillac, France",Aurillac Airport
10423.0,AUS,"Austin, TX",Austin - Bergstrom International
10423.0,BSM,"Austin, TX",Austin - Bergstrom International
10424.0,AUW,"Wausau, WI",Wausau Downtown
10425.0,AUX,"Araguaina, Brazil",Araguaina Airport
10426.0,AUY,"Aneityum, Vanuatu",Aneityum Airport
10427.0,AUZ,"Aurora, IL",Aurora Municipal
10428.0,AVB,"Aviano, Italy",Aviano AB
10430.0,AVI,"Ciego de Avila, Cuba",Maximo Gomez
10431.0,AVL,"Asheville, NC",Asheville Regional
10432.0,AVN,"Avignon, France",Avignon Caumont
10433.0,AVO,"Avon Park, FL",Avon Park Executive
10434.0,AVP,"Scranton/Wilkes-Barre, PA",Wilkes Barre Scranton International
10435.0,AVV,"Avalon, Australia",Avalon Airport
10436.0,AVW,"Tucson, AZ",Marana Regional
10437.0,AVX,"Avalon, CA",Catalina
11001.0,AVX,"Avalon, CA",Catalina
10437.0,CIB,"Avalon, CA",Catalina
11001.0,CIB,"Avalon, CA",Catalina
10438.0,AWA,"Awasa, Ethiopia",Lake Awasa
10439.0,AWK,"Wake Island, TT",Wake Island Airfield
10440.0,AWM,"West Memphis, AR",West Memphis Municipal
10441.0,AWR,"Awar, Papua New Guinea",Awar Airport
10442.0,AWX,"Andrews, TX",Andrews County
10443.0,AWZ,"Ahwaz, Iran",Ahwaz Airport
10444.0,AXA,"The Valley, Anguilla",Clayton J Lloyd
10445.0,AXB,"Alexandria Bay, NY",Maxson Airfield
10446.0,AXC,"Aramac, Australia",Aramac Airport
10447.0,AXD,"Alexandroupolis, Greece",Dimokritos
10448.0,AXM,"Armenia, Colombia",El Eden
10449.0,AXN,"Alexandria, MN",Chandler Field
10450.0,AXP,"Spring Point, The Bahamas",Spring Point Airport
10451.0,AXS,"Altus, OK",Altus/Quartz Mountain Regional
10452.0,AXT,"Akita, Japan",Akita Airport
10453.0,AXU,"Axum, Ethiopia",Axum Atse Yohannes IV
10454.0,AXV,"Wapakoneta, OH",Neil Armstrong
10455.0,AXX,"Eagle Nest, NM",Angel Fire
10456.0,AYL,"Anthony Lagoon, Australia",Anthony Lagoon Airport
10457.0,AYP,"Ayacucho, Peru",Coronel FAP Alfredo Mendivil Duarte
10458.0,AYQ,"Ayers Rock, Australia",Ayers Rock Connellan
10459.0,AYR,"Ayr, Australia",Ayr Airport
10460.0,AYS,"Waycross, GA",Waycross-Ware County
10461.0,AYT,"Antalya, Turkey",Antalya Airport
10462.0,AYW,"Ayawasi, Indonesia",Ayawasi Airport
10463.0,AZ1,"Grand Canyon, AZ",Valle
10464.0,AZ2,"Williams, AZ",H. A. Clark Memorial Field
10465.0,AZ3,"Glendale, AZ",Glendale Municipal
16451.0,AZ4,"Salome, AZ",Sheepy Hollow Ranch
16561.0,AZ5,"Springerville, AZ",Springerville Municipal
16639.0,AZ6,"Gila Bend, AZ",Gila Bend Municipal
16837.0,AZ7,"Colorado City, AZ",Colorado City Municipal
16973.0,AZ8,"Green Valley, AZ",Ruby Star Airpark
16975.0,AZ9,"Coolidge, AZ",Coolidge Municipal
10466.0,AZA,"Phoenix, AZ",Phoenix - Mesa Gateway
10467.0,AZD,"Yazd, Iran",Shahid Sadooghi International
10468.0,AZG,"Apatzingan, Mexico",Pablo L. Sidar
16531.0,AZI,"Abu Dhabi, United Arab Emirates",Al Bateen Executive
10469.0,AZO,"Kalamazoo, MI",Kalamazoo/Battle Creek International
16888.0,AZR,"Adrar, Nigeria",Touat Cheikh Sidi Mohamed Belkebir
10470.0,AZS,"Samana, Dominican Republic",El Catey International
10471.0,B19,"Biddeford, ME",Biddeford Municipal
16649.0,B1C,"Baker Island, Canada",Blackfish Lodge
10472.0,B21,"Carrabassett, ME",Sugarloaf Regional
16650.0,B2C,"Blind Channel, Canada",Blind Channel Water Aerodrome
16652.0,B3C,"Minstrel Island, Canada",Minstrel Island Water Aerodrome
16655.0,B4C,"Simoom Sound, Canada",Simoom Sound Water Aerodrome
10473.0,BAA,"Bialla, Papua New Guinea",Bialla Airport
10474.0,BAB,"Marysville, CA",Beale AFB
10475.0,BAC,"Barranca de Upia, Colombia",Barranca de Upia Airport
10476.0,BAD,"Shreveport, LA",Barksdale AFB
10477.0,BAE,"Barcelonnette, France",Barcelonnette Airport
10478.0,BAF,"Westfield, MA",Westfield Barnes Regional
10479.0,BAG,"Baguio, Philippines",Baguio Airport
10480.0,BAH,"Manama, Bahrain",Bahrain International
10481.0,BAI,"Buenos Aires, Costa Rica",Buenos Aires Airport
12050.0,BAK,"Baku, Azerbaijan",Baku Metropolitan Area
10483.0,BAL,"Batman, Turkey",Batman Airport
10484.0,BAM,"Battle Mountain, NV",Battle Mountain Airport
10485.0,BAO,"Ban Mak Khaeng, Thailand",Udorn AB
10486.0,BAQ,"Barranquilla, Colombia",Ernesto Cortissoz
10487.0,BAR,"Baker Island, AK",Baker AAF
16388.0,BAT,"Barretos, Brazil",Chafei Amsei
10489.0,BAU,"Bauru, Brazil",Bauru-Arealva
10490.0,BAV,"Baotou, China",Baotou Airport
10491.0,BAX,"Barnaul, Russia",Mikhaylovka
10492.0,BAY,"Baia Mare, Romania",Maramures
16460.0,BAZ,"Barcelos, Brazil",Barcelos Airport
10493.0,BBA,"Balmaceda, Chile",Balmaceda Airport
10494.0,BBC,"Bay City, TX",Bay City Regional
16665.0,BBD,"Brady, TX",Curtis Field
10495.0,BBF,"Burlington, MA",N Eng Heliport
10497.0,BBI,"Bhubaneswar, India",Biju Patnaik International
16713.0,BBK,"Kasane North West, Botswana",Kasane
10498.0,BBO,"Berbera, Somalia",Berbera International
10499.0,BBQ,"Barbuda, Antigua and Barbuda",Cocoa Point
10500.0,BBR,"Basse Terre, Guadeloupe",Baillif
10501.0,BBS,"Blackbushe, United Kingdom",Blackbushe Airport
10502.0,BBT,"Berberati, Central African Republic",Berberati Airport
10503.0,BBU,"Bucharest, Romania",Baneasa Aurel Vlaicu
16573.0,BBW,"Broken Bow, NE",Broken Bow Municipal Keith Glaze Field
10504.0,BBX,"Blue Bell, PA",Wings Field
10505.0,BBY,"Bambari, Central African Republic",Bambari Airport
10506.0,BBZ,"Zambezi, Zambia",Zambezi Airport
16653.0,BC1,"Port Harvey, Canada",Port Harvey Water Aerodrome
16600.0,BC2,"Berry Island, Canada",Farewell Harbour
16601.0,BC3,"Bliss Landing, Canada",Bliss Landing Water Aerodrome
16602.0,BC4,"Cordero Lodge, Canada",Cordero Lodge Airport
16604.0,BC5,"Dent Island, Canada",Dent Island Lodge
16605.0,BC6,"Egmont, Canada",Egmont Water Aerodrome
16619.0,BC7,"Sonora Island, Canada",Sonora Resort
16607.0,BC8,"Hanson Island, Canada",Pacific Outback Resort
16609.0,BC9,"Mink Island, Canada",Mink Island Water Aerodrome
10507.0,BCA,"Baracoa, Cuba",Gustavo Rizo
10508.0,BCB,"Blacksburg, VA",Virginia Tech Montgomery Exec
10509.0,BCC,"Bear Creek, AK",Bear Creek Airport
10510.0,BCD,"Bacolod, Philippines",Bacolod Airport
16398.0,BCD,"Bacolod, Philippines",Bacolod Airport
10511.0,BCE,"Bryce Canyon, UT",Bryce Canyon Airport
10512.0,BCH,"Baucau, Timor-Leste",Baucau Airport
10513.0,BCI,"Barcaldine, Australia",Barcaldine Airport
10514.0,BCJ,"Crestone, CO",Baca Grande
10515.0,BCL,"Barra del Colorado, Costa Rica",Barra del Colorado Airport
10516.0,BCM,"Bacau, Romania",George Enescu Bacau International
10517.0,BCN,"Barcelona, Spain",Barcelona Airport
10518.0,BCS,"Belle Chasse, LA",Southern Seaplane
10519.0,BCT,"Boca Raton, FL",Boca Raton Public
10520.0,BCY,"Bulchi, Ethiopia",Bulchi Airport
10521.0,BDA,"Hamilton, Bermuda",L. F. Wade International
10522.0,BDB,"Bundaberg, Australia",Bundaberg Airport
10523.0,BDE,"Baudette, MN",Baudette International
10524.0,BDG,"Blanding, UT",Blanding Municipal
10525.0,BDH,"Bandar Lengeh, Iran",Bandar Lengeh Airport
10526.0,BDI,"Bird Island, Seychelles",Bird Island Airport
10527.0,BDJ,"Bandjarmasin, Indonesia",Syamsudin Noor
10528.0,BDK,"Bondoukou, Cote d'Ivoire",Bondoukou/Soko
10529.0,BDL,"Hartford, CT",Bradley International
10530.0,BDM,"Bandirma, Turkey",Bandirma Airport
10531.0,BDN,"Badin, Pakistan",Talhar
10532.0,BDO,"Bandung, Indonesia",Husein Sastranegara
10533.0,BDP,"Bhadrapur/Chandragadhi, Nepal",Chandragadhi
10534.0,BDQ,"Vadodara, India",Vadodara Airport
10535.0,BDR,"Bridgeport, CT",Bridgeport Sikorsky
10536.0,BDS,"Brindisi, Italy",Brindisi Airport
16752.0,BDT,"Bgadolite, Congo (Kinshasa)",Gbadolite
10537.0,BDU,"Bardufoss, Norway",Bardufoss Airport
10538.0,BDY,"Bandon, OR",Bandon State
16814.0,BE1,"Steenokkerzeel, Belgium",Steenokkerzeel Airport
17001.0,BE2,"Brussels, Belgium",Melsbroek AB
10539.0,BEB,"Benbecula, United Kingdom",Benbecula Airport
16473.0,BEC,"Wichita, KS",Beech Factory
10540.0,BED,"Bedford, MA",Laurence G Hanscom Field
10541.0,BEF,"Bluefields, Nicaragua",Bluefields Airport
10542.0,BEG,"Belgrade, Serbia",Beograd
10543.0,BEH,"Benton Harbor/St. Joseph, MI",Southwest Michigan Regional
10544.0,BEI,"Beica, Ethiopia",Beica Airport
10545.0,BEL,"Belem, Brazil",Val de Cans Julio Cezar Ribeiro International
10547.0,BEN,"Benghazi, Libya",Benina International
10548.0,BEO,"Newcastle, Australia",Lake Macquarie
10549.0,BER,"Berlin, Germany",Berlin Metropolitan Area
10550.0,BES,"Brest, France",Brest Bretagne
10551.0,BET,"Bethel, AK",Bethel Airport
10552.0,BEU,"Bedourie, Australia",Bedourie North
10553.0,BEV,"Beersheba, Israel",Teyman
10554.0,BEW,"Beira, Mozambique",Beira Airport
10555.0,BEY,"Beirut, Lebanon",Rafic Hariri International
10556.0,BFB,"Blue Fox Bay, AK",Blue Fox Bay Airport
10557.0,BFD,"Bradford, PA",Bradford Regional
10558.0,BFF,"Scottsbluff, NE",Western Neb. Regional/William B. Heilig Field
16760.0,BFG,"Glen Canyon, UT",Bullfrog Basin
10559.0,BFI,"Seattle, WA",Boeing Field/King County International
10560.0,BFK,"Aurora, CO",Buckley Sfb
10561.0,BFL,"Bakersfield, CA",Meadows Field
10562.0,BFM,"Mobile, AL",Mobile International
10563.0,BFN,"Bloemfontein, South Africa",Bram Fischer International
10564.0,BFO,"Buffalo Range, Zimbabwe",Buffalo Range Airport
10565.0,BFP,"Beaver Falls, PA",Beaver County
10566.0,BFQ,"Bahia de Pinas, Panama",Bahia de Pinas Airport
10567.0,BFR,"Bedford, IN",Virgil I Grissom Municipal
10568.0,BFS,"Belfast, United Kingdom",Belfast Aldergrove
10569.0,BFT,"Beaufort, SC",Beaufort Executive
16708.0,BG1,"Graf Ingratievo, Bulgaria",Graf Ingratievo Airport
10570.0,BGA,"Bucaramanga, Colombia",Palonegro
10571.0,BGB,"Booue, Gabon",Booue Airport
10572.0,BGD,"Borger, TX",Hutchinson County
10573.0,BGE,"Bainbridge, GA",Decatur County Industrial Air Park
10574.0,BGF,"Bangui, Central African Republic",Bangui-M'Poko
16574.0,BGH,"Bogue, Mauritania",Abbaye
10575.0,BGI,"Barbados/Bridgetown, Barbados",Grantley Adams International
10576.0,BGL,"Baglung, Nepal",Baglung Airport
10577.0,BGM,"Binghamton, NY",Greater Binghamton/Edwin A. Link Field
10578.0,BGN,"Bruggen, Germany",Bruggen Airport
10579.0,BGO,"Bergen, Norway",Flesland
10580.0,BGQ,"Big Lake, AK",Big Lake Airport
10581.0,BGR,"Bangor, ME",Bangor International
10582.0,BGS,"Big Spring, TX",Big Spring McMahon-Wrinkle
10583.0,BGT,"Bagdad, AZ",Bagdad Airport
10584.0,BGU,"Bangassou, Central African Republic",Bangassou Airport
10585.0,BGW,"Baghdad, Iraq",Al Muthana
10586.0,BGX,"Bage, Brazil",Comandante Gustavo Kraemer
10587.0,BGY,"Bergamo, Italy",Bergamo Orio Al Serio
10588.0,BH1,"Shaikh Isa, Bahrain",Isa AB
10589.0,BHB,"Bar Harbor, ME",Hancock County-Bar Harbor
10591.0,BHD,"Belfast, United Kingdom",Belfast City
10592.0,BHE,"Blenheim, New Zealand",Woodbourne
10593.0,BHG,"Brus Laguna, Honduras",Araslaya
10594.0,BHH,"Bisha, Saudi Arabia",Bisha Airport
10595.0,BHI,"Bahia Blanca, Argentina",Comandante Espora
10596.0,BHJ,"Bhuj, India",Bhuj Airport
10597.0,BHK,"Bukhara, Uzbekistan",Bukhara International
10598.0,BHL,"Bahia de Los Angeles, Mexico",Bahia de Los Angeles North
10599.0,BHM,"Birmingham, AL",Birmingham-Shuttlesworth International
10600.0,BHN,"Beihan, Yemen",Beihan Airport
10601.0,BHO,"Bhopal, India",Raja Bhoj
10602.0,BHQ,"Broken Hill, Australia",Broken Hill Airport
10603.0,BHR,"Bharatpur, Nepal",Bharatpur Airport
10604.0,BHS,"Bathurst, Australia",Bathurst Airport
10605.0,BHT,"Brighton Downs, Australia",Brighton Downs Airport
10606.0,BHU,"Bhavnagar, India",Bhavnagar Airport
10607.0,BHV,"Bahawalpur, Pakistan",Bahawalpur International
10608.0,BHX,"Birmingham, United Kingdom",Birmingham Airport
10609.0,BHY,"Beihai, China",Beihai Airport
10610.0,BHZ,"Belo Horizonte, Brazil",Belo Horizonte Metropolitan Area
10611.0,BIA,"Bastia, France",Bastia Poretta
10612.0,BIC,"Big Creek, AK",Big Creek Airport
10613.0,BID,"Block Island, RI",Block Island State
10614.0,BIE,"Beatrice, NE",Beatrice Municipal
10615.0,BIF,"El Paso, TX",Biggs AAF
10616.0,BIG,"Big Delta, AK",Allen AAF
10617.0,BIH,"Bishop, CA",Bishop Airport
10618.0,BII,"Bikini Atoll, Marshall Islands",Bikini Atoll Airport
10619.0,BIK,"Biak, Indonesia",Manuhua
10620.0,BIL,"Billings, MT",Billings Logan International
10621.0,BIM,"Bimini, The Bahamas",Bimini International
10622.0,BIN,"Bamyan, Afghanistan",Bamyan Airport
10623.0,BIO,"Bilbao, Spain",Bilbao Airport
10624.0,BIP,"Bulimba, Australia",Bulimba Airport
10625.0,BIQ,"Biarritz, France",Biarritz Pays Basque
10626.0,BIR,"Biratnagar, Nepal",Biratnagar Airport
10627.0,BIS,"Bismarck/Mandan, ND",Bismarck Municipal
10628.0,BIV,"Bria, Central African Republic",Bria Airport
10629.0,BIX,"Biloxi, MS",Keesler AFB
10630.0,BJC,"Broomfield, CO",Rocky Mountain Metro
10631.0,BJI,"Bemidji, MN",Bemidji Regional
10632.0,BJJ,"Wooster, OH",Wayne County
10633.0,BJL,"Banjul, The Gambia",Banjul International
10634.0,BJM,"Bujumbura, Burundi",Bujumbura International
10635.0,BJR,"Bahir Dar, Ethiopia",Bahir Dar Ginbot Haya International
10636.0,BJU,"Bajura, Nepal",Bajura Airport
10637.0,BJV,"Bodrum, Turkey",Imsik
10638.0,BJX,"Leon/Guanajuato, Mexico",Leon International
10639.0,BJZ,"Badajoz, Spain",Badajoz Airport
10640.0,BKC,"Buckland, AK",Buckland Airport
10641.0,BKE,"Baker, OR",Baker City Municipal
10642.0,BKF,"Brooks Lake, AK",Brooks Lake Airport
10643.0,BKG,"Branson, MO",Branson Airport
10644.0,BKH,"Kekaha, Kauai, HI",Barking Sands PMRF
10645.0,BKI,"Kota Kinabalu, Malaysia",Kota Kinabalu International
13614.0,BKK,"Bangkok, Thailand",Suvarnabhumi International
10647.0,BKL,"Cleveland, OH",Burke Lakefront
10648.0,BKM,"Bakelalan, Malaysia",Bakelalan Airport
10650.0,BKO,"Bamako, Mali",President Modibo Keita
10651.0,BKQ,"Blackall, Australia",Blackall Airport
10652.0,BKS,"Bengkulu, Indonesia",Fatmawati Soekarno
16987.0,BKT,"Blackstone, VA",Allen C Perkinson Blackstone AAF
10653.0,BKU,"Betioky, Madagascar",Betioky Airport
10654.0,BKW,"Beckley, WV",Raleigh County Memorial
10655.0,BKX,"Brookings, SD",Brookings Regional
10656.0,BKY,"Bukavu, Congo (Kinshasa)",Bukavu Kavumu
10657.0,BKZ,"Bukoba, Tanzania",Bukoba Airport
10658.0,BLA,"Barcelona, Venezuela",General Jose Antonio Anzoategui International
10659.0,BLB,"Balboa, Panama",Albrook AFB
10660.0,BLC,"Bali, Cameroon",Bali Airport
10661.0,BLD,"Boulder City, NV",Boulder City Municipal
10662.0,BLE,"Borlange, Sweden",Borlange Airport
10663.0,BLF,"Princeton/Bluefield, WV",Mercer County
10664.0,BLG,"Belaga, Malaysia",Belaga Airport
10665.0,BLH,"Blythe, CA",Blythe Airport
10666.0,BLI,"Bellingham, WA",Bellingham International
10667.0,BLJ,"Batna, Algeria",Mostepha Ben Boulaid
10668.0,BLK,"Blackpool, United Kingdom",Blackpool Airport
10669.0,BLL,"Billund, Denmark",Billund Airport
10670.0,BLM,"Belmar/Farmingdale, NJ",Monmouth Executive
10671.0,BLO,"Blonduos, Iceland",Blonduos Airport
10672.0,BLP,"Bellavista, Peru",Bellavista 1
10673.0,BLQ,"Bologna, Italy",Bologna Airport
10674.0,BLR,"Bangalore, India",Kempegowda International
10675.0,BLT,"Blackwater, Australia",Blackwater Airport
10676.0,BLV,"Belleville, IL",Scott AFB MidAmerica St Louis
10677.0,BLZ,"Blantyre, Malawi",Chileka International
10678.0,BMA,"Stockholm, Sweden",Bromma
10679.0,BMB,"Bumba, Congo (Kinshasa)",Bumba Airport
10680.0,BMC,"Brigham City, UT",Brigham City Regional
10681.0,BMD,"Belo, Madagascar",Belo Sur Tsiribihina
10682.0,BME,"Broome, Australia",Broome International
10683.0,BMG,"Bloomington, IN",Monroe County
10684.0,BMH,"Bomai, Papua New Guinea",Bomai Airport
10685.0,BMI,"Bloomington/Normal, IL",Central Il Regional Airport at Bloomington
10686.0,BMJ,"Baramita, Guyana",Baramita Airport
10687.0,BML,"Berlin, NH",Berlin Regional
10688.0,BMM,"Bitam, Gabon",Bitam Airport
10689.0,BMO,"Bhamo, Burma",Banmaw
10690.0,BMP,"Brampton Island, Australia",Brampton Island Airport
16902.0,BMT,"Beaumont, TX",Beaumont Municipal
16687.0,BMV,"Ban Me Thout, Vietnam",Buon Ma Thuot
10691.0,BMW,"Bordj Badji Mokhtar, Algeria",Bordj Mokhtar
10692.0,BMX,"Big Mountain, AK",Big Mountain AFS
10693.0,BNA,"Nashville, TN",Nashville International
10694.0,BNB,"Boende, Congo (Kinshasa)",Boende Airport
10695.0,BND,"Bandar Abbas, Iran",Bandar Abbas International
10696.0,BNE,"Brisbane, Australia",Brisbane International
10697.0,BNF,"Baranof, AK",Warm Spring Bay Seaplane Base
10698.0,BNG,"Banning, CA",Banning Municipal
16954.0,BNH,"Boston, MA",Boston Harbor Seaplane Base
10699.0,BNI,"Benin City, Nigeria",Benin City Airport
10700.0,BNK,"Ballina, Australia",Ballina Byron Gateway
10701.0,BNL,"Barnwell, SC",Barnwell Regional
10702.0,BNN,"Bronnoysund, Norway",Bronnoysund Airport
10703.0,BNO,"Burns, OR",Burns Municipal
10704.0,BNS,"Barinas, Venezuela",Barinas Airport
10705.0,BNX,"Banja Luka, Bosnia and Herzegovina",Banja Luka Airport
10706.0,BNZ,"Banz, Papua New Guinea",Banz Airport
10707.0,BOA,"Boma, Congo (Kinshasa)",Boma Airport
10708.0,BOB,"Bora Bora, French Polynesia",Bora Bora Motu Mute
10709.0,BOC,"Bocas del Toro, Panama",Jose Ezequiel Hall
10710.0,BOD,"Bordeaux, France",Bordeaux Merignac
10711.0,BOG,"Bogota, Colombia",El Dorado International
10712.0,BOH,"Bournemouth, United Kingdom",Bournemouth Airport
10713.0,BOI,"Boise, ID",Boise Air Terminal
10714.0,BOJ,"Burgas, Bulgaria",Burgas Airport
10715.0,BOK,"Brookings, OR",Brookings Airport
10716.0,BOM,"Mumbai, India",Chhatrapati Shivaji Maharaj International
10717.0,BON,"Bonaire, Bonaire, Sint Eustatius, and Saba",Flamingo International
10718.0,BOO,"Bodo, Norway",Bodo Airport
10719.0,BOQ,"Boku, Papua New Guinea",Boku Airport
10720.0,BOR,"Belfort, France",Fontaine
10721.0,BOS,"Boston, MA",Logan International
10722.0,BOW,"Bartow, FL",Bartow Executive
10723.0,BOX,"Borroloola, Australia",Borroloola Airport
10724.0,BOY,"Bobo Dioulasso, Burkina Faso",Bobo Dioulasso Airport
10725.0,BPH,"Bislig, Philippines",Bislig Airport
16521.0,BPI,"Big Piney, WY",Miley Memorial Field
10726.0,BPN,"Balikpapan, Indonesia",Sultan Aji Muhammad Sulaiman Sepinggan
10727.0,BPS,"Porto Seguro, Brazil",Porto Seguro Airport
10728.0,BPT,"Beaumont/Port Arthur, TX",Jack Brooks Regional
10729.0,BQA,"Baler, Philippines",Baler Airport
10730.0,BQH,"London, United Kingdom",Biggin Hill
10731.0,BQK,"Brunswick, GA",Brunswick Golden Isles
10732.0,BQN,"Aguadilla, PR",Rafael Hernandez
10733.0,BQS,"Blagoveschensk, Russia",Ignatyevo
10734.0,BQU,"Bequia, Saint Vincent and the Grenadines",J. F. Mitchell
10735.0,BQV,"Bartlett Cove, AK",Bartlett Cove Seaplane Base
10736.0,BR1,"Parana, Brazil",Aeroporto Regional de Pato Branco
16701.0,BR2,"Porto Belo, Brazil",Costa Esmeralda
10737.0,BRA,"Barreiras, Brazil",Dom Ricardo Webererger
10738.0,BRC,"San Carlos de Bariloche, Argentina",San Carlos de Bariloche Airport
10739.0,BRD,"Brainerd, MN",Brainerd Lakes Regional
10740.0,BRE,"Bremen, Germany",Bremen Airport
10741.0,BRG,"Whitesburg, KY",Whitesburg Municipal
10742.0,BRI,"Bari, Italy",Bari Airport
10743.0,BRK,"Bourke, Australia",Bourke Airport
10744.0,BRL,"Burlington, IA",Southeast Iowa Regional
10745.0,BRM,"Barquisimeto, Venezuela",Barquisimeto International
