code_dot,code_iata,city_name,airport_name,latitude,longitude
12789.0,KRK,"Krakow, Poland",John Paul II - Balice,50.07777778,19.78555556
12789.0,KRK,"Krakow, Poland",John Paul II - Balice,50.08333333,19.78333333
12790.0,KRM,"Kasitsna Bay, AK",Kasitsna,59.46972222,-151.57111111
12791.0,KRN,"Kiruna, Sweden",Kiruna Airport,67.82194444,20.33666667
12791.0,KRN,"Kiruna, Sweden",Kiruna Airport,67.82222222,20.34583333
12792.0,KRP,"Karup, Denmark",Midtjyllands Lufthavn,56.2975,9.12472222
12792.0,KRP,"Karup, Denmark",Midtjyllands Lufthavn,56.29833333,9.10138889
12792.0,KRP,"Karup, Denmark",Midtjyllands Lufthavn,56.3,9.11666667
12793.0,KRR,"Krasnodar, Russia",Pashkovskiy,45.03444444,39.17722222
12793.0,KRR,"Krasnodar, Russia",Pashkovskiy,45.03472222,39.17027778
12793.0,KRR,"Krasnodar, Russia",Pashkovskiy,45.03472222,39.17
12794.0,KRS,"Kristiansand, Norway",Kjevik,58.20305556,8.08416667
12794.0,KRS,"Kristiansand, Norway",Kjevik,58.20416667,8.08527778
12795.0,KRT,"Khartoum, Sudan",Khartoum Airport,15.58944444,32.55305556
12795.0,KRT,"Khartoum, Sudan",Khartoum Airport,15.59944444,32.55611111
16596.0,KRW,"Turkmenbashi, Turkmenistan",Turkmenbashi Airport,40.06333333,53.00722222
16596.0,KRW,"Turkmenbashi, Turkmenistan",Turkmenbashi Airport,40.06472222,53.00583333
16596.0,KRW,"Turkmenbashi, Turkmenistan",Turkmenbashi Airport,40.065,53.00555556
12796.0,KS2,"Burlington, KS",Coffey County,38.3025,-95.725
12798.0,KSA,"Kosrae, Federated States of Micronesia",Kosrae Airport,5.35083333,162.97638889
12798.0,KSA,"Kosrae, Federated States of Micronesia",Kosrae Airport,5.35694444,162.95833333
12799.0,KSC,"Kosice, Slovakia",Kosice Airport,48.66666667,21.25
12799.0,KSC,"Kosice, Slovakia",Kosice Airport,48.66305556,21.24111111
12800.0,KSD,"Karlstad, Sweden",Karlstad Airport,59.36166667,13.46944444
12800.0,KSD,"Karlstad, Sweden",Karlstad Airport,59.44472222,13.33722222
12801.0,KSE,"Kasese, Uganda",Kasese Airport,0.18333333,30.10138889
12801.0,KSE,"Kasese, Uganda",Kasese Airport,0.18333333,30.10166667
12801.0,KSE,"Kasese, Uganda",Kasese Airport,0.18555556,30.10083333
12802.0,KSF,"Kassel, Germany",Kassel Calden,51.40833333,9.3775
12802.0,KSF,"Kassel, Germany",Kassel Calden,51.42083333,9.39222222
12802.0,KSF,"Kassel, Germany",Kassel Calden,51.40805556,9.37527778
12803.0,KSH,"Kermanshah, Iran",Shahid Ashrafi Esfahani,34.34555556,47.15916667
12803.0,KSH,"Kermanshah, Iran",Shahid Ashrafi Esfahani,34.34583333,47.16055556
12803.0,KSH,"Kermanshah, Iran",Shahid Ashrafi Esfahani,34.34888889,47.15722222
12804.0,KSI,"Kissidougou, Guinea",Kissidougou Airport,9.16138889,-10.12472222
12804.0,KSI,"Kissidougou, Guinea",Kissidougou Airport,9.16944444,-10.12194444
16899.0,KSJ,"Kasos Island, Greece",Kassos,35.42138889,26.91
12806.0,KSL,"Kassala, Sudan",Kassala Airport,15.38583333,36.32805556
12806.0,KSL,"Kassala, Sudan",Kassala Airport,15.39027778,36.34222222
12807.0,KSM,"St. Mary's, AK",St. Mary's Airport,62.06083333,-163.30194444
12807.0,KSM,"St. Mary's, AK",St. Mary's Airport,62.06166667,-163.29805556
12809.0,KSO,"Kastoria, Greece",Kastoria Airport,40.45083333,21.27333333
12810.0,KSP,"Kosipe, Papua New Guinea",Kosipe Airport,-8.45388889,147.21
12810.0,KSP,"Kosipe, Papua New Guinea",Kosipe Airport,-8.46305556,147.2175
12805.0,KSQ,"Karshi, Uzbekistan",Karshi Airport,38.80222222,65.77305556
12812.0,KSR,"Sandy River, AK",Federal No.1,56.24444444,-160.38638889
12813.0,KSU,"Kristiansund, Norway",Kvernberget,63.11166667,7.82444444
12813.0,KSU,"Kristiansund, Norway",Kvernberget,63.1125,7.82916667
12813.0,KSU,"Kristiansund, Norway",Kvernberget,63.11472222,7.84444444
12814.0,KTA,"Karratha, Australia",Karratha Airport,-20.71,116.76666667
12814.0,KTA,"Karratha, Australia",Karratha Airport,-20.71222222,116.77333333
12814.0,KTA,"Karratha, Australia",Karratha Airport,-20.71277778,116.77555556
12815.0,KTB,"Thorne Bay, AK",Thorne Bay Seaplane Base,55.68833333,-132.535
10023.0,KTH,"Tikchik Lodge, AK",Tikchik Lodge Airport,59.95555556,-158.48055556
10023.0,TLK,"Tikchik Lodge, AK",Tikchik Lodge Airport,59.95555556,-158.48055556
12817.0,KTL,"Kitale, Kenya",Kitale Airport,0.97194444,34.95861111
12818.0,KTM,"Kathmandu, Nepal",Tribhuvan International,27.69666667,85.35916667
12818.0,KTM,"Kathmandu, Nepal",Tribhuvan International,27.69722222,85.35805556
12818.0,KTM,"Kathmandu, Nepal",Tribhuvan International,27.70055556,85.36305556
12819.0,KTN,"Ketchikan, AK",Ketchikan International,55.35416667,-131.71111111
12819.0,KTN,"Ketchikan, AK",Ketchikan International,55.35833333,-131.71666667
12820.0,KTP,"Kingston, Jamaica",Tinson Pen,17.9875,-76.82333333
12820.0,KTP,"Kingston, Jamaica",Tinson Pen,17.98861111,-76.82388889
12821.0,KTR,"Katherine, Australia",Katherine Airport,-14.4575,132.27138889
12822.0,KTS,"Brevig Mission, AK",Brevig Mission Airport,65.32944444,-166.47166667
12822.0,KTS,"Brevig Mission, AK",Brevig Mission Airport,65.33138889,-166.46583333
12822.0,KTS,"Brevig Mission, AK",Brevig Mission Airport,65.33194444,-166.46777778
12823.0,KTT,"Kittila, Finland",Kittila Airport,67.70111111,24.84694444
12823.0,KTT,"Kittila, Finland",Kittila Airport,67.70111111,24.86361111
12824.0,KTW,"Katowice, Poland",Pyrzowice,50.47416667,19.07444444
12824.0,KTW,"Katowice, Poland",Pyrzowice,50.47611111,19.08222222
12826.0,KUA,"Kuantan, Malaysia",Kuantan Airport,3.77222222,103.21027778
12826.0,KUA,"Kuantan, Malaysia",Kuantan Airport,3.77527778,103.20888889
12826.0,KUA,"Kuantan, Malaysia",Kuantan Airport,3.77527778,103.20916667
12827.0,KUD,"Kudat, Malaysia",Kudat Airport,6.92361111,116.8375
12827.0,KUD,"Kudat, Malaysia",Kudat Airport,6.92416667,116.83083333
12827.0,KUD,"Kudat, Malaysia",Kudat Airport,6.925,116.83416667
12828.0,KUF,"Samara, Russia",Kurumoch,53.50472222,50.16444444
12828.0,KUF,"Samara, Russia",Kurumoch,53.50472222,50.16416667
12828.0,KUF,"Samara, Russia",Kurumoch,53.505,50.16388889
12829.0,KUH,"Kushiro, Japan",Kushiro Airport,43.03972222,144.20388889
12829.0,KUH,"Kushiro, Japan",Kushiro Airport,43.04083333,144.19305556
12830.0,KUI,"Kawau Island, New Zealand",Kawau Island Airport,-36.46666667,174.83333333
12831.0,KUK,"Kasigluk, AK",Kasigluk Airport,60.87277778,-162.5225
12831.0,KUK,"Kasigluk, AK",Kasigluk Airport,60.87333333,-162.52444444
12832.0,KUL,"Kuala Lumpur, Malaysia",Kuala Lumpur International,2.73833333,101.7025
12832.0,KUL,"Kuala Lumpur, Malaysia",Kuala Lumpur International,2.74333333,101.69805556
12832.0,KUL,"Kuala Lumpur, Malaysia",Kuala Lumpur International,2.74555556,101.71
12833.0,KUM,"Yakushima, Japan",Yakushima Airport,30.38194444,130.66138889
12833.0,KUM,"Yakushima, Japan",Yakushima Airport,30.38555556,130.65916667
12834.0,KUN,"Kaunas, Lithuania",Kaunas International,54.96388889,24.08472222
12835.0,KUO,"Kuopio, Finland",Kuopio Airport,63.00555556,27.79833333
12835.0,KUO,"Kuopio, Finland",Kuopio Airport,63.00638889,27.79833333
12835.0,KUO,"Kuopio, Finland",Kuopio Airport,63.00722222,27.79777778
12836.0,KUV,"Gunsan, South Korea",Kunsan AB,35.90166667,126.61805556
12836.0,KUV,"Gunsan, South Korea",Kunsan AB,35.90388889,126.61583333
12837.0,KUW,"Kugururok River, AK",Kugururok River Airport,68.30694444,-161.4
12838.0,KUY,"Kamusi, Papua New Guinea",Kamusi Airport,-7.41861111,143.12166667
12838.0,KUY,"Kamusi, Papua New Guinea",Kamusi Airport,-7.425,143.12194444
12838.0,KUY,"Kamusi, Papua New Guinea",Kamusi Airport,-7.43,143.12
12840.0,KVA,"Kavala, Greece",Megas Alexandros International,40.91333333,24.61916667
12840.0,KVA,"Kavala, Greece",Megas Alexandros International,40.97277778,24.34194444
12840.0,KVA,"Kavala, Greece",Megas Alexandros International,40.91388889,24.61972222
12841.0,KVC,"King Cove, AK",King Cove Airport,55.055,-162.31333333
12841.0,KVC,"King Cove, AK",King Cove Airport,55.11638889,-162.26611111
12841.0,KVC,"King Cove, AK",King Cove Airport,55.11638889,-162.26666667
16554.0,KVD,"Ganja, Azerbaijan",Ganja Airport,40.73833333,46.31888889
16554.0,KVD,"Ganja, Azerbaijan",Ganja Airport,40.73888889,46.32
12843.0,KVG,"Kavieng, Papua New Guinea",Kavieng Airport,-2.57777778,150.81555556
12843.0,KVG,"Kavieng, Papua New Guinea",Kavieng Airport,-2.57944444,150.80805556
12843.0,KVG,"Kavieng, Papua New Guinea",Kavieng Airport,-2.58083333,150.80972222
12844.0,KVL,"Kivalina, AK",Kivalina Airport,67.73166667,-164.54722222
12844.0,KVL,"Kivalina, AK",Kivalina Airport,67.73611111,-164.56361111
16757.0,KW1,"Ali Al Salem, Kuwait",Ali Al Salem AB,29.34666667,47.52083333
12845.0,KWA,"Kwajalein, Marshall Islands",Bucholz AAF,8.71472222,167.72694444
12845.0,KWA,"Kwajalein, Marshall Islands",Bucholz AAF,8.72,167.73166667
12846.0,KWE,"Guiyang, China",Longdongbao,26.53833333,106.80111111
12846.0,KWE,"Guiyang, China",Longdongbao,26.54027778,106.80333333
12847.0,KWF,"Waterfall, AK",Waterfall Seaplane Base,55.29722222,-133.24055556
12849.0,KWI,"Kuwait, Kuwait",Kuwait International,29.22666667,47.98
12849.0,KWI,"Kuwait, Kuwait",Kuwait International,29.22694444,47.97972222
12850.0,KWJ,"Gwangju, South Korea",Gwangju Airport,35.12333333,126.81083333
12850.0,KWJ,"Gwangju, South Korea",Gwangju Airport,35.12638889,126.80888889
12851.0,KWK,"Kwigillingok, AK",Kwigillingok Airport,59.83333333,-163.13333333
12851.0,KWK,"Kwigillingok, AK",Kwigillingok Airport,59.87555556,-163.16805556
12851.0,KWK,"Kwigillingok, AK",Kwigillingok Airport,59.87638889,-163.16861111
12852.0,KWL,"Guilin, China",Liangjiang,25.18333333,110.15
12852.0,KWL,"Guilin, China",Liangjiang,25.22,110.03944444
12853.0,KWN,"Quinhagak, AK",Quinhagak Airport,59.755,-161.84527778
12853.0,KWN,"Quinhagak, AK",Quinhagak Airport,59.76111111,-161.8625
12854.0,KWP,"West Point, AK",West Point Village,57.76694444,-153.55
12855.0,KWT,"Kwethluk, AK",Kwethluk Airport,60.79027778,-161.44361111
12855.0,KWT,"Kwethluk, AK",Kwethluk Airport,60.80888889,-161.4375
12856.0,KWZ,"Kolwezi, Congo (Kinshasa)",Kolwezi Airport,-10.76583333,25.50583333
12856.0,KWZ,"Kolwezi, Congo (Kinshasa)",Kolwezi Airport,-10.76666667,25.50694444
12856.0,KWZ,"Kolwezi, Congo (Kinshasa)",Kolwezi Airport,-10.76666667,25.50916667
12857.0,KXA,"Kasaan, AK",Kasaan Seaplane Base,55.53777778,-132.39583333
12858.0,KXK,"Komsomolsk-na-Amure, Russia",Komsomolsk South,50.40944444,136.93527778
16978.0,KY,"Morehead, KY",Morehead Rowan County Clyde A Thomas Regional,38.215,-83.5875
16978.0,KY7,"Morehead, KY",Morehead Rowan County Clyde A Thomas Regional,38.215,-83.5875
12859.0,KY1,"Danville, KY",Stuart Powell Field,37.56861111,-84.77222222
12859.0,KY1,"Danville, KY",Stuart Powell Field,37.5775,-84.76944444
12860.0,KY2,"Sturgis, KY",Sturgis Municipal,37.54166667,-87.95444444
12860.0,KY2,"Sturgis, KY",Sturgis Municipal,37.54583333,-87.95305556
12861.0,KY3,"Mount Sterling, KY",Mount Sterling Montgomery County,38.05805556,-83.97944444
12862.0,KY4,"Henderson, KY",Henderson City - County,37.80777778,-87.68555556
12862.0,KY4,"Henderson, KY",Henderson City - County,37.80777778,-87.68583333
12863.0,KY5,"Madisonville, KY",Madisonville Regional,37.355,-87.39944444
12863.0,KY5,"Madisonville, KY",Madisonville Regional,37.35583333,-87.39833333
16784.0,KY6,"Mayfield, KY",Mayfield Graves County,36.76972222,-88.58472222
12864.0,KYA,"Konya, Turkey",Konya Airport,37.97916667,32.56083333
12864.0,KYA,"Konya, Turkey",Konya Airport,37.97916667,32.56222222
12865.0,KYC,"Yankee Creek, AK",Yankee Creek 2,63.00194444,-156.36722222
12865.0,KYC,"Yankee Creek, AK",Yankee Creek 2,63.0025,-156.36555556
12866.0,KYK,"Karluk, AK",Karluk Airport,57.56611111,-154.45
12866.0,KYK,"Karluk, AK",Karluk Airport,57.56611111,-154.45388889
12867.0,KYS,"Kayes, Mali",Kayes Airport,14.43194444,-11.43944444
12868.0,KYU,"Koyukuk, AK",Koyukuk Airport,64.87583333,-157.73055556
12868.0,KYU,"Koyukuk, AK",Koyukuk Airport,64.87805556,-157.71305556
16773.0,KZ1,"Baikonur, Kazakhstan",Baikonur Krayniy,44.56555556,76.68472222
12869.0,KZB,"Zachar Bay, AK",Zachar Bay Airport,57.55,-153.75
12870.0,KZH,"Kizhuyak, AK",Kizhuyak Airport,57.58305556,-153.15
12871.0,KZI,"Kozani, Greece",Filippos,40.28583333,21.84166667
12871.0,KZI,"Kozani, Greece",Filippos,40.28611111,21.84083333
12871.0,KZI,"Kozani, Greece",Filippos,40.28861111,21.84194444
12872.0,KZN,"Kazan, Russia",Kazan Airport,55.60694444,49.28027778
12872.0,KZN,"Kazan, Russia",Kazan Airport,55.6075,49.27555556
12872.0,KZN,"Kazan, Russia",Kazan Airport,55.60944444,49.2775
16428.0,L41,"Marble Canyon, AZ",Marble Canyon Airport,36.81083333,-111.64444444
16428.0,L41,"Marble Canyon, AZ",Marble Canyon Airport,36.8125,-111.64666667
16537.0,LA1,"Notchitoches, LA",Natchitoches Regional,31.73583333,-93.09916667
16558.0,LA2,"Hammond, LA",Hammond Northshore Regional,30.52166667,-90.41833333
16762.0,LA3,"Reserve, LA",Port of South Louisiana Executive,30.0875,-90.58277778
16762.0,LA3,"Reserve, LA",Port of South Louisiana Executive,30.08694444,-90.58277778
16819.0,LA4,"New Roads, LA",False River Regional,30.71833333,-91.47861111
16872.0,LA5,"Galliano, LA",South Lafourche Leonard Miller Jr,29.44111111,-90.26111111
12873.0,LAA,"Lamar, CO",Southeast Colorado Regional,38.06861111,-102.69027778
12873.0,LAA,"Lamar, CO",Southeast Colorado Regional,38.06972222,-102.68861111
12874.0,LAB,"Lab Lab, Papua New Guinea",Lab Lab Airport,-5.72166667,148.05777778
12874.0,LAB,"Lab Lab, Papua New Guinea",Lab Lab Airport,-5.72166667,148.05833333
12874.0,LAB,"Lab Lab, Papua New Guinea",Lab Lab Airport,-5.72222222,148.05666667
12875.0,LAC,"Pulau Layang-Layang, Malaysia",Pulau Layang-Layang Airport,7.4,113.85
12876.0,LAD,"Luanda, Angola",Luanda 4 de Fevereiro International,-8.85305556,13.23611111
12876.0,LAD,"Luanda, Angola",Luanda 4 de Fevereiro International,-8.85833333,13.23111111
12877.0,LAE,"Lae, Papua New Guinea",Nadzab,-6.56972222,146.72611111
12877.0,LAE,"Lae, Papua New Guinea",Nadzab,-6.57,146.72611111
12878.0,LAF,"Lafayette, IN",Purdue University,40.41194444,-86.93361111
12878.0,LAF,"Lafayette, IN",Purdue University,40.41222222,-86.93694444
12879.0,LAI,"Lannion, France",Lannion Airport,48.75444444,-3.47222222
12879.0,LAI,"Lannion, France",Lannion Airport,48.75416667,-3.48194444
12880.0,LAJ,"Lages, Brazil",Lages Airport,-27.78222222,-50.28138889
12880.0,LAJ,"Lages, Brazil",Lages Airport,-27.78305556,-50.2825
12881.0,LAK,"Aklavik, Canada",Aklavik Airport,68.22222222,-134.98583333
12882.0,LAL,"Lakeland, FL",Lakeland Linder International,27.9875,-82.01888889
12882.0,LAL,"Lakeland, FL",Lakeland Linder International,27.98777778,-82.01888889
12882.0,LAL,"Lakeland, FL",Lakeland Linder International,27.98888889,-82.01861111
12882.0,LAL,"Lakeland, FL",Lakeland Linder International,27.98888889,-82.01472222
12883.0,LAM,"Los Alamos, NM",Los Alamos Airport,35.87972222,-106.26861111
12883.0,LAM,"Los Alamos, NM",Los Alamos Airport,35.87972222,-106.26944444
12884.0,LAN,"Lansing, MI",Capital Region International,42.77916667,-84.58833333
12884.0,LAN,"Lansing, MI",Capital Region International,42.77861111,-84.58611111
12885.0,LAO,"Laoag, Philippines",Laoag International,18.17611111,120.53111111
12885.0,LAO,"Laoag, Philippines",Laoag International,18.18361111,120.53027778
12886.0,LAP,"La Paz, Mexico",La Paz International,24.07277778,-110.3625
12887.0,LAQ,"Beida, Libya",El Beida,32.78861111,21.96444444
12888.0,LAR,"Laramie, WY",Laramie Regional,41.31361111,-105.67305556
12888.0,LAR,"Laramie, WY",Laramie Regional,41.31194444,-105.675
12889.0,LAS,"Las Vegas, NV",Harry Reid International,36.08,-115.15222222
12889.0,LAS,"Las Vegas, NV",Harry Reid International,36.07972222,-115.15888889
12890.0,LAU,"Lamu, Kenya",Lamu Manda,-2.25,40.91166667
12890.0,LAU,"Lamu, Kenya",Lamu Manda,-2.25027778,40.91194444
12890.0,LAU,"Lamu, Kenya",Lamu Manda,-2.25027778,40.91222222
12890.0,LAU,"Lamu, Kenya",Lamu Manda,-2.25333333,40.91472222
12890.0,LAU,"Lamu, Kenya",Lamu Manda,-2.25444444,40.91416667
12890.0,LAU,"Lamu, Kenya",Lamu Manda,-2.25833333,40.91611111
12891.0,LAW,"Lawton/Fort Sill, OK",Lawton-Fort Sill Regional,34.56777778,-98.41666667
12891.0,LAW,"Lawton/Fort Sill, OK",Lawton-Fort Sill Regional,34.56972222,-98.41611111
12892.0,LAX,"Los Angeles, CA",Los Angeles International,33.9425,-118.40722222
12892.0,LAX,"Los Angeles, CA",Los Angeles International,33.9425,-118.40805556
12892.0,LAX,"Los Angeles, CA",Los Angeles International,33.94277778,-118.40861111
12893.0,LAY,"Ladysmith, South Africa",Ladysmith Airport,-28.58138889,29.75055556
12893.0,LAY,"Ladysmith, South Africa",Ladysmith Airport,-28.58166667,29.74972222
12894.0,LAZ,"Bom Jesus Da Lapa, Brazil",Bom Jesus Da Lapa Airport,-13.25694444,-43.4125
12894.0,LAZ,"Bom Jesus Da Lapa, Brazil",Bom Jesus Da Lapa Airport,-13.26222222,-43.40805556
12895.0,LBA,"Leeds/Bradford, United Kingdom",Leeds Bradford,53.86583333,-1.66055556
12895.0,LBA,"Leeds/Bradford, United Kingdom",Leeds Bradford,53.86611111,-1.66083333
12895.0,LBA,"Leeds/Bradford, United Kingdom",Leeds Bradford,53.86527778,-1.65472222
12896.0,LBB,"Lubbock, TX",Lubbock Preston Smith International,33.66361111,-101.82222222
12896.0,LBB,"Lubbock, TX",Lubbock Preston Smith International,33.66361111,-101.82055556
12896.0,LBB,"Lubbock, TX",Lubbock Preston Smith International,33.66361111,-101.82277778
12896.0,LBB,"Lubbock, TX",Lubbock Preston Smith International,33.66222222,-101.82277778
12897.0,LBC,"Luebeck, Germany",Luebeck Blankensee,53.80472222,10.71666667
12897.0,LBC,"Luebeck, Germany",Luebeck Blankensee,53.805,10.71666667
12897.0,LBC,"Luebeck, Germany",Luebeck Blankensee,53.805,10.71777778
12897.0,LBC,"Luebeck, Germany",Luebeck Blankensee,53.80611111,10.72055556
17006.0,LBD,"Khujand, Tajikistan",Khujand Airport,40.21527778,69.69527778
12898.0,LBE,"Latrobe, PA",Arnold Palmer Regional,40.27305556,-79.41027778
12898.0,LBE,"Latrobe, PA",Arnold Palmer Regional,40.27472222,-79.40666667
12898.0,LBE,"Latrobe, PA",Arnold Palmer Regional,40.27638889,-79.40277778
12899.0,LBF,"North Platte, NE",North Platte Regional Airport Lee Bird Field,41.12611111,-100.68361111
12899.0,LBF,"North Platte, NE",North Platte Regional Airport Lee Bird Field,41.12833333,-100.69666667
12900.0,LBG,"Paris, France",Le Bourget,48.96388889,2.43527778
12900.0,LBG,"Paris, France",Le Bourget,48.96944444,2.44138889
12900.0,LBG,"Paris, France",Le Bourget,48.97194444,2.4425
12901.0,LBI,"Albi, France",Albi Le Sequestre,43.91333333,2.11027778
12901.0,LBI,"Albi, France",Albi Le Sequestre,43.91333333,2.11055556
12901.0,LBI,"Albi, France",Albi Le Sequestre,43.915,2.11444444
12902.0,LBL,"Liberal, KS",Liberal Mid-America Regional,37.04388889,-100.96
12902.0,LBL,"Liberal, KS",Liberal Mid-America Regional,37.04416667,-100.95972222
12902.0,LBL,"Liberal, KS",Liberal Mid-America Regional,37.04444444,-100.96055556
12903.0,LBP,"Long Banga, Malaysia",Long Banga Airport,3.20222222,115.40194444
12903.0,LBP,"Long Banga, Malaysia",Long Banga Airport,3.19916667,115.39944444
12903.0,LBP,"Long Banga, Malaysia",Long Banga Airport,3.19972222,115.40083333
12904.0,LBQ,"Lambarene, Gabon",Lambarene Airport,-0.70555556,10.24416667
12904.0,LBQ,"Lambarene, Gabon",Lambarene Airport,-0.70555556,10.24444444
12904.0,LBQ,"Lambarene, Gabon",Lambarene Airport,-0.71472222,10.23944444
12905.0,LBS,"Labasa, Fiji",Labasa Airport,-16.46472222,179.34055556
12905.0,LBS,"Labasa, Fiji",Labasa Airport,-16.46777778,179.33972222
12906.0,LBT,"Lumberton, NC",Lumberton Regional,34.60972222,-79.05944444
12906.0,LBT,"Lumberton, NC",Lumberton Regional,34.61111111,-79.05777778
12907.0,LBU,"Labuan, Malaysia",Labuan Airport,5.30055556,115.24833333
12907.0,LBU,"Labuan, Malaysia",Labuan Airport,5.3025,115.24888889
12908.0,LBV,"Libreville, Gabon",Leon M Ba,0.45861111,9.41222222
12908.0,LBV,"Libreville, Gabon",Leon M Ba,0.45916667,9.41527778
12909.0,LBX,"Lubang, Philippines",Lubang Airport,13.85555556,120.10527778
12909.0,LBX,"Lubang, Philippines",Lubang Airport,13.85583333,120.10611111
12909.0,LBX,"Lubang, Philippines",Lubang Airport,13.85583333,120.10694444
12910.0,LBY,"La Baule, France",Saint Nazaire/Montoir,47.28888889,-2.34583333
12911.0,LCA,"Larnaca, Cyprus",Larnaka International,34.87361111,33.62388889
12911.0,LCA,"Larnaca, Cyprus",Larnaka International,34.87777778,33.63055556
12912.0,LCC,"Lecce, Italy",Lecce Airport,40.23888889,18.13333333
12912.0,LCC,"Lecce, Italy",Lecce Airport,40.23916667,18.13333333
12912.0,LCC,"Lecce, Italy",Lecce Airport,40.24277778,18.13333333
12913.0,LCE,"La Ceiba, Honduras",Goloson International,15.74055556,-86.85722222
12913.0,LCE,"La Ceiba, Honduras",Goloson International,15.7425,-86.85333333
12914.0,LCG,"A Coruna, Spain",A Coruna Airport,43.29944444,-8.37916667
12914.0,LCG,"A Coruna, Spain",A Coruna Airport,43.30194444,-8.37722222
12914.0,LCG,"A Coruna, Spain",A Coruna Airport,43.30222222,-8.37722222
12915.0,LCH,"Lake Charles, LA",Lake Charles Regional,30.12611111,-93.22333333
12915.0,LCH,"Lake Charles, LA",Lake Charles Regional,30.12916667,-93.22805556
12915.0,LCH,"Lake Charles, LA",Lake Charles Regional,30.13111111,-93.22555556
12916.0,LCI,"Laconia, NH",Laconia Municipal,43.57138889,-71.42111111
12916.0,LCI,"Laconia, NH",Laconia Municipal,43.57305556,-71.41777778
16733.0,LCJ,"Lodz Lodzkie, Poland",Lodz Lublinek,51.72194444,19.39805556
12917.0,LCK,"Columbus, OH",Rickenbacker International,39.81416667,-82.93222222
12917.0,LCK,"Columbus, OH",Rickenbacker International,39.81361111,-82.92777778
12917.0,LCK,"Columbus, OH",Rickenbacker International,39.81388889,-82.92777778
12918.0,LCM,"La Cumbre, Argentina",La Cumbre Airport,-31.00555556,-64.53194444
12918.0,LCM,"La Cumbre, Argentina",La Cumbre Airport,-31.00583333,-64.53194444
12918.0,LCM,"La Cumbre, Argentina",La Cumbre Airport,-31.00638889,-64.53194444
15980.0,LCQ,"Lake City, FL",Lake City Gateway,30.18194444,-82.57694444
15980.0,LCQ,"Lake City, FL",Lake City Gateway,30.18055556,-82.57972222
15980.0,XXW,"Lake City, FL",Lake City Gateway,30.18194444,-82.57694444
15980.0,XXW,"Lake City, FL",Lake City Gateway,30.18055556,-82.57972222
12919.0,LCS,"Las Canas, Costa Rica",Las Canas Airport,10.41888889,-85.10416667
12919.0,LCS,"Las Canas, Costa Rica",Las Canas Airport,10.42638889,-85.09777778
12920.0,LCY,"London, United Kingdom",London City,51.50472222,0.05472222
12920.0,LCY,"London, United Kingdom",London City,51.50527778,0.05527778
12920.0,LCY,"London, United Kingdom",London City,51.50527778,0.055
12921.0,LDB,"Londrina, Brazil",Governador Jose Richa,-23.33361111,-51.13
12921.0,LDB,"Londrina, Brazil",Governador Jose Richa,-23.33194444,-51.13194444
12922.0,LDE,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees,43.18555556,-0.00277778
12922.0,TFR,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees,43.18555556,-0.00277778
15182.0,LDE,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees,43.17944444,-0.00555556
15182.0,TFR,"Tarbes/Lourdes/Pyrenees, France",Tarbes-Lourdes-Pyrenees,43.17944444,-0.00555556
12923.0,LDH,"Lord Howe Island, Australia",Lord Howe Island Airport,-31.5375,159.07972222
12923.0,LDH,"Lord Howe Island, Australia",Lord Howe Island Airport,-31.53833333,159.07722222
12924.0,LDI,"Lindi, Tanzania",Lindi Airport,-9.84583333,39.75944444
12924.0,LDI,"Lindi, Tanzania",Lindi Airport,-9.85083333,39.75916667
12924.0,LDI,"Lindi, Tanzania",Lindi Airport,-9.85194444,39.75861111
12925.0,LDJ,"Linden, NJ",Linden Airport,40.6175,-74.24444444
12925.0,LDJ,"Linden, NJ",Linden Airport,40.6175,-74.24472222
12925.0,LDJ,"Linden, NJ",Linden Airport,40.6175,-74.245
12926.0,LDK,"Lidkoping, Sweden",Lidkoping Airport,58.46555556,13.17444444
12927.0,LDM,"Ludington, MI",Mason County,43.96222222,-86.40972222
12927.0,LDM,"Ludington, MI",Mason County,43.9625,-86.40805556
12928.0,LDU,"Lahad Datu, Malaysia",Lahad Datu Airport,5.03222222,118.32388889
12928.0,LDU,"Lahad Datu, Malaysia",Lahad Datu Airport,5.03222222,118.32416667
12928.0,LDU,"Lahad Datu, Malaysia",Lahad Datu Airport,5.03527778,118.32611111
12929.0,LDV,"Landivisiau, France",Landivisiau Airport,48.53027778,-4.15083333
12929.0,LDV,"Landivisiau, France",Landivisiau Airport,48.53027778,-4.15166667
12930.0,LDY,"Londonderry, United Kingdom",Eglinton,55.04277778,-7.16194444
12930.0,LDY,"Londonderry, United Kingdom",Eglinton,55.04333333,-7.15333333
12931.0,LEA,"Learmonth, Australia",Learmonth Airport,-22.23361111,114.09027778
12931.0,LEA,"Learmonth, Australia",Learmonth Airport,-22.235,114.08166667
12931.0,LEA,"Learmonth, Australia",Learmonth Airport,-22.23555556,114.08861111
12932.0,LEB,"Lebanon-Hanover, NH",Lebanon Municipal,43.62611111,-72.30416667
12932.0,LEB,"Lebanon-Hanover, NH",Lebanon Municipal,43.62805556,-72.30583333
